17:03:28.318-[DESKTOP-44TL0F9][sys]-- INFO 9544 --- [           main] com.hui.info.InfoApplication             : The following 1 profile is active: "dev"
17:03:31.669-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationParameterRequestConditionReader' via constructor to bean named 'typeResolver'
17:03:31.669-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'operationParameterHeadersConditionReader'
17:03:31.669-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationParameterHeadersConditionReader' via constructor to bean named 'typeResolver'
17:03:31.669-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'operationResponseClassReader'
17:03:31.670-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationResponseClassReader' via constructor to bean named 'schemaPluginsManager'
17:03:31.670-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationResponseClassReader' via constructor to bean named 'jacksonEnumTypeDeterminer'
17:03:31.670-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationResponseClassReader' via constructor to bean named 'typeNameExtractor'
17:03:31.671-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterMultiplesReader'
17:03:31.671-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterTypeReader'
17:03:31.671-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterRequiredReader'
17:03:31.673-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'descriptionResolver'
17:03:31.673-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'descriptionResolver' via factory method to bean named 'environment'
17:03:31.674-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterRequiredReader' via constructor to bean named 'descriptionResolver'
17:03:31.674-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterDataTypeReader'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'schemaPluginsManager'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'typeNameExtractor'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'jacksonEnumTypeDeterminer'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterDataTypeReader' via constructor to bean named 'modelSpecificationFactory'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterDefaultReader'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterDefaultReader' via constructor to bean named 'descriptionResolver'
17:03:31.675-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNameReader'
17:03:31.676-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'expandedParameterBuilder'
17:03:31.676-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'expandedParameterBuilder' via constructor to bean named 'typeResolver'
17:03:31.676-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'expandedParameterBuilder' via constructor to bean named 'jacksonEnumTypeDeterminer'
17:03:31.676-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultResponseTypeReader'
17:03:31.677-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'documentationPluginsBootstrapper'
17:03:31.684-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webMvcRequestHandlerProvider'
17:03:31.686-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'methodResolver'
17:03:31.686-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'methodResolver' via factory method to bean named 'typeResolver'
17:03:31.689-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
17:03:31.689-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
17:03:31.700-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
17:03:31.703-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
17:03:31.703-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
17:03:31.703-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@692fd26'
17:03:31.716-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
17:03:31.717-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
17:03:31.717-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
17:03:31.717-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@692fd26'
17:03:31.724-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataWebConfiguration'
17:03:31.724-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.data.web.config.SpringDataWebConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@44c5a16f'
17:03:31.726-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerUiConfigurer'
17:03:31.726-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springfox.boot.starter.autoconfigure.SwaggerUiWebMvcConfiguration'
17:03:31.733-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcContentNegotiationManager'
17:03:31.738-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
17:03:31.759-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
17:03:31.768-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
17:03:31.768-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
17:03:31.768-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
17:03:31.821-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 7 mappings in 'requestMappingHandlerMapping'
17:03:31.823-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webMvcRequestHandlerProvider' via constructor to bean named 'methodResolver'
17:03:31.823-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webMvcRequestHandlerProvider' via constructor to bean named 'requestMappingHandlerMapping'
17:03:31.826-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaults'
17:03:31.835-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathProvider'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'documentationPluginsManager'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'webMvcRequestHandlerProvider'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'resourceGroupCache'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'apiDocumentationScanner'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'typeResolver'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'defaults'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'pathProvider'
17:03:31.836-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'documentationPluginsBootstrapper' via constructor to bean named 'environment'
17:03:31.844-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'queryStringUriTemplateDecorator'
17:03:31.845-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathMappingDecorator'
17:03:31.845-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathSanitizer'
17:03:31.846-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'operationPathDecorator'
17:03:31.846-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonJsonViewProvider'
17:03:31.847-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonJsonViewProvider' via constructor to bean named 'typeResolver'
17:03:31.847-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'propertyDiscriminatorBasedInheritancePlugin'
17:03:31.848-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyDiscriminatorBasedInheritancePlugin' via constructor to bean named 'typeResolver'
17:03:31.848-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyDiscriminatorBasedInheritancePlugin' via constructor to bean named 'jacksonEnumTypeDeterminer'
17:03:31.848-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyDiscriminatorBasedInheritancePlugin' via constructor to bean named 'typeNameExtractor'
17:03:31.848-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyDiscriminatorBasedInheritancePlugin' via constructor to bean named 'modelSpecificationFactory'
17:03:31.849-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonIgnorePropertiesModelPlugin'
17:03:31.851-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonIgnorePropertiesModelPlugin' via constructor to bean named 'typeResolver'
17:03:31.852-[DESKTOP-44TL0F9][sys]--DEBUG 9544 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'openApiSchemaPropertyBuilder'
